MEH220	로봇공학개론	3	2	2	1	01	Y	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	이고르	월/06A	월/06B	월/07A	월/07B	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 
MED720	메카트로닉스	3	2	2	1	01	N	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	유승열	수/01A	수/01B	수/02A	수/02B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 
MEC321	배관설비실습	2	1	2	0	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	박일환	화/05A	화/05B	화/06A	화/06B	화/07A	화/07B	 	 	 	 	 	 	 	 	 	 
MEC321	배관설비실습	2	1	2	0	02	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	이정훈	금/01A	금/01B	금/02A	금/02B	금/03A	금/03B	 	 	 	 	 	 	 	 	 	 
MEF640	생산자동화	3	2	2	1	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	유승열	월/06A	월/06B	월/07A	월/07B	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 
MEB331	열역학	3	3	0	0	01	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	박운진	월/01A	월/01B	월/02A	월/02B	목/01A	목/01B	 	 	 	 	 	 	 	 	 	 
MEB331	열역학	3	3	0	0	02	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	정경석	월/02A	월/02B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 	 	 
MEB331	열역학	3	3	0	0	03	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	이정훈	월/02A	월/02B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 	 	 
MEB331	열역학	3	3	0	0	04	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	박일환	월/01A	월/01B	월/02A	월/02B	목/01A	목/01B	 	 	 	 	 	 	 	 	 	 
MEC402	열유체공학실험	2	1	2	0	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	박운진	수/05A	수/05B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 	 	 
MEC431	열전달	3	3	0	0	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	진영욱	화/08A	화/08B	화/09A	화/09B	목/06A	목/06B	 	 	 	 	 	 	 	 	 	 
MEF700	용접공학	3	2	2	1	01	Y	10T	10T	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	국정한	월/01A	월/01B	월/02A	월/02B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 
MEC412	응용역학실험	2	1	2	0	01	Y	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	이광주	수/01A	수/01B	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 	 	 
MEC412	응용역학실험	2	1	2	0	02	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	이광주	수/05A	수/05B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 	 	 
MEF690	응용프로그래밍	3	2	2	0	01	N	9	9	9	12	12	12	12	12	12	12	12	12	12	5	5	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	진영욱	수/01A	수/01B	수/02A	수/02B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
MEF690	응용프로그래밍	3	2	2	0	02	N	9	9	9	12	12	12	12	12	12	12	12	12	12	5	5	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	양승용	수/01A	수/01B	수/02A	수/02B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
MEF690	응용프로그래밍	3	2	2	0	03	Y	9	9	9	12	12	12	12	12	12	12	12	12	12	5	5	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	이고르	수/01A	수/01B	수/02A	수/02B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
